curve_type,base_ccy,quote_ccy,obs_date,spot
Exchange,USD,JPY,2009-06-25,95.192
Exchange,USD,JPY,2009-06-26,95.192
Exchange,USD,JPY,2009-06-27,95.13
Exchange,USD,JPY,2009-06-28,96.059
Exchange,USD,JPY,2009-06-29,96.357
Exchange,USD,JPY,2009-06-30,96.657
Exchange,USD,JPY,2009-07-01,95.94
Exchange,USD,JPY,2009-07-02,96.04
Exchange,USD,JPY,2009-07-04,96.121
Exchange,USD,JPY,2009-07-05,95.354
Exchange,USD,JPY,2009-07-06,94.894
Exchange,USD,JPY,2009-07-07,92.888
Exchange,USD,JPY,2009-07-08,93.002
Exchange,USD,JPY,2009-07-09,92.574
Exchange,USD,JPY,2009-07-11,92.377
Exchange,USD,JPY,2009-07-12,92.98
Exchange,USD,JPY,2009-07-13,93.509
Exchange,USD,JPY,2009-07-14,94.227
Exchange,USD,JPY,2009-07-15,93.927
Exchange,USD,JPY,2009-07-16,94.189
Exchange,USD,JPY,2009-07-18,94.26
Exchange,USD,JPY,2009-07-19,94.195
Exchange,USD,JPY,2009-07-20,93.75
Exchange,USD,JPY,2009-07-21,93.67
Exchange,USD,JPY,2009-07-22,94.939
Exchange,USD,JPY,2009-07-23,94.799
Exchange,USD,JPY,2009-07-25,94.849
Exchange,USD,JPY,2009-07-26,95.184
Exchange,USD,JPY,2009-07-27,94.546
Exchange,USD,JPY,2009-07-28,94.99
Exchange,USD,JPY,2009-07-29,95.556
Exchange,USD,JPY,2009-07-30,94.684
Exchange,USD,JPY,2009-08-01,94.775
Exchange,USD,JPY,2009-08-02,95.261
Exchange,USD,JPY,2009-08-03,95.236
Exchange,USD,JPY,2009-08-04,94.969
Exchange,USD,JPY,2009-08-05,95.46
Exchange,USD,JPY,2009-08-06,97.565
Exchange,USD,JPY,2009-08-07,97.565
Exchange,USD,JPY,2009-08-08,97.656
Exchange,USD,JPY,2009-08-09,97.152
Exchange,USD,JPY,2009-08-10,95.99
Exchange,USD,JPY,2009-08-11,96.051
Exchange,USD,JPY,2009-08-12,95.483
Exchange,USD,JPY,2009-08-13,94.937
Exchange,USD,JPY,2009-08-15,94.731
Exchange,USD,JPY,2009-08-16,94.51
Exchange,USD,JPY,2009-08-17,94.69
Exchange,USD,JPY,2009-08-18,94.078
Exchange,USD,JPY,2009-08-19,94.194
Exchange,USD,JPY,2009-08-20,94.385
Exchange,USD,JPY,2009-08-22,94.374
Exchange,USD,JPY,2009-08-23,94.558
Exchange,USD,JPY,2009-08-24,94.185
Exchange,USD,JPY,2009-08-25,94.264
Exchange,USD,JPY,2009-08-26,93.53
Exchange,USD,JPY,2009-08-27,93.59
Exchange,USD,JPY,2009-08-29,93.268
Exchange,USD,JPY,2009-08-30,93.13
Exchange,USD,JPY,2009-08-31,92.922
Exchange,USD,JPY,2009-09-01,92.21
Exchange,USD,JPY,2009-09-02,92.637
Exchange,USD,JPY,2009-09-03,93.007
Exchange,USD,JPY,2009-09-05,92.973
Exchange,USD,JPY,2009-09-06,93.077
Exchange,USD,JPY,2009-09-07,92.318
Exchange,USD,JPY,2009-09-08,92.034
Exchange,USD,JPY,2009-09-09,91.739
Exchange,USD,JPY,2009-09-10,90.717
Exchange,USD,JPY,2009-09-11,90.723
Exchange,USD,JPY,2009-09-12,90.303
Exchange,USD,JPY,2009-09-13,90.934
Exchange,USD,JPY,2009-09-14,91.03
Exchange,USD,JPY,2009-09-15,90.938
Exchange,USD,JPY,2009-09-16,91.084
Exchange,USD,JPY,2009-09-17,91.297
Exchange,USD,JPY,2009-09-18,91.291
Exchange,USD,JPY,2009-09-19,91.329
Exchange,USD,JPY,2009-09-20,91.925
Exchange,USD,JPY,2009-09-21,91.096
Exchange,USD,JPY,2009-09-22,91.275
Exchange,USD,JPY,2009-09-23,91.265
Exchange,USD,JPY,2009-09-24,89.641
Exchange,USD,JPY,2009-09-25,89.66
Exchange,USD,JPY,2009-09-26,89.544
Exchange,USD,JPY,2009-09-27,89.63
Exchange,USD,JPY,2009-09-28,90.085
Exchange,USD,JPY,2009-09-29,89.713
Exchange,USD,JPY,2009-09-30,89.604
Exchange,USD,JPY,2009-10-01,89.804
Exchange,USD,JPY,2009-10-02,89.803
Exchange,USD,JPY,2009-10-03,89.357
Exchange,USD,JPY,2009-10-04,89.55
Exchange,USD,JPY,2009-10-05,88.822
Exchange,USD,JPY,2009-10-06,88.598
Exchange,USD,JPY,2009-10-07,88.394
Exchange,USD,JPY,2009-10-08,89.777
Exchange,USD,JPY,2009-10-09,89.743
Exchange,USD,JPY,2009-10-10,89.543
Exchange,USD,JPY,2009-10-11,89.828
Exchange,USD,JPY,2009-10-12,89.705
Exchange,USD,JPY,2009-10-13,89.445
Exchange,USD,JPY,2009-10-14,90.553
Exchange,USD,JPY,2009-10-15,90.887
Exchange,USD,JPY,2009-10-16,90.884
Exchange,USD,JPY,2009-10-17,91.069
Exchange,USD,JPY,2009-10-18,90.549
Exchange,USD,JPY,2009-10-19,90.768
Exchange,USD,JPY,2009-10-20,90.987
Exchange,USD,JPY,2009-10-21,91.287
Exchange,USD,JPY,2009-10-22,92.055
Exchange,USD,JPY,2009-10-24,92.145
Exchange,USD,JPY,2009-10-25,92.195
Exchange,USD,JPY,2009-10-26,91.792
Exchange,USD,JPY,2009-10-27,90.754
Exchange,USD,JPY,2009-10-28,91.413
Exchange,USD,JPY,2009-10-29,90.091
Exchange,USD,JPY,2009-10-31,89.669
Exchange,USD,JPY,2009-11-01,90.215
Exchange,USD,JPY,2009-11-02,90.334
Exchange,USD,JPY,2009-11-03,90.726
Exchange,USD,JPY,2009-11-04,90.716
Exchange,USD,JPY,2009-11-05,89.877
Exchange,USD,JPY,2009-11-06,89.888
Exchange,USD,JPY,2009-11-07,90.016
Exchange,USD,JPY,2009-11-08,89.928
Exchange,USD,JPY,2009-11-09,89.804
Exchange,USD,JPY,2009-11-10,89.89
Exchange,USD,JPY,2009-11-11,90.37
Exchange,USD,JPY,2009-11-12,89.656
Exchange,USD,JPY,2009-11-13,89.634
Exchange,USD,JPY,2009-11-14,89.583
Exchange,USD,JPY,2009-11-15,89.048
Exchange,USD,JPY,2009-11-16,89.252
Exchange,USD,JPY,2009-11-17,89.31
Exchange,USD,JPY,2009-11-18,88.974
Exchange,USD,JPY,2009-11-19,88.885
Exchange,USD,JPY,2009-11-20,88.888
Exchange,USD,JPY,2009-11-21,88.833
Exchange,USD,JPY,2009-11-22,88.974
Exchange,USD,JPY,2009-11-23,88.496
Exchange,USD,JPY,2009-11-24,87.349
Exchange,USD,JPY,2009-11-25,86.584
Exchange,USD,JPY,2009-11-26,86.535
Exchange,USD,JPY,2009-11-27,86.546
Exchange,USD,JPY,2009-11-28,86.626
Exchange,USD,JPY,2009-11-29,86.404
Exchange,USD,JPY,2009-11-30,86.69
Exchange,USD,JPY,2009-12-01,87.381
Exchange,USD,JPY,2009-12-02,88.267
Exchange,USD,JPY,2009-12-03,90.552
Exchange,USD,JPY,2009-12-04,90.56
Exchange,USD,JPY,2009-12-05,90.182
Exchange,USD,JPY,2009-12-06,89.51
Exchange,USD,JPY,2009-12-07,88.428
Exchange,USD,JPY,2009-12-08,87.87
Exchange,USD,JPY,2009-12-09,88.204
Exchange,USD,JPY,2009-12-10,89.102
Exchange,USD,JPY,2009-12-11,89.072
Exchange,USD,JPY,2009-12-12,88.964
Exchange,USD,JPY,2009-12-13,88.62
Exchange,USD,JPY,2009-12-14,89.609
Exchange,USD,JPY,2009-12-15,89.782
Exchange,USD,JPY,2009-12-16,89.965
Exchange,USD,JPY,2009-12-17,90.499
Exchange,USD,JPY,2009-12-18,90.483
Exchange,USD,JPY,2009-12-19,90.277
Exchange,USD,JPY,2009-12-20,91.178
Exchange,USD,JPY,2009-12-21,91.839
Exchange,USD,JPY,2009-12-22,91.635
Exchange,USD,JPY,2009-12-23,91.552
Exchange,USD,JPY,2009-12-24,91.373
Exchange,USD,JPY,2009-12-26,91.433
Exchange,USD,JPY,2009-12-27,91.633
Exchange,USD,JPY,2009-12-28,92.001
Exchange,USD,JPY,2009-12-29,92.439
Exchange,USD,JPY,2009-12-30,93.026
Exchange,USD,JPY,2009-12-31,93.047
Exchange,USD,JPY,2010-01-02,92.986
Exchange,USD,JPY,2010-01-03,92.509
Exchange,USD,JPY,2010-01-04,91.704
Exchange,USD,JPY,2010-01-05,92.32
Exchange,USD,JPY,2010-01-06,93.368
Exchange,USD,JPY,2010-01-07,92.661
Exchange,USD,JPY,2010-01-08,92.664
Exchange,USD,JPY,2010-01-09,92.591
Exchange,USD,JPY,2010-01-10,92.091
Exchange,USD,JPY,2010-01-11,90.977
Exchange,USD,JPY,2010-01-12,91.377
Exchange,USD,JPY,2010-01-13,91.209
Exchange,USD,JPY,2010-01-14,90.773
Exchange,USD,JPY,2010-01-16,90.773
Exchange,USD,JPY,2010-01-17,90.78
Exchange,USD,JPY,2010-01-18,91.148
Exchange,USD,JPY,2010-01-19,91.237
Exchange,USD,JPY,2010-01-20,90.437
Exchange,USD,JPY,2010-01-21,89.828
Exchange,USD,JPY,2010-01-22,89.83
Exchange,USD,JPY,2010-01-23,90.26
Exchange,USD,JPY,2010-01-24,90.281
Exchange,USD,JPY,2010-01-25,89.657
Exchange,USD,JPY,2010-01-26,90.006
Exchange,USD,JPY,2010-01-27,89.916
Exchange,USD,JPY,2010-01-28,90.266
Exchange,USD,JPY,2010-01-29,90.273
Exchange,USD,JPY,2010-01-30,89.906
Exchange,USD,JPY,2010-01-31,90.615
Exchange,USD,JPY,2010-02-01,90.386
Exchange,USD,JPY,2010-02-02,90.977
Exchange,USD,JPY,2010-02-03,89.043
Exchange,USD,JPY,2010-02-04,89.249
Exchange,USD,JPY,2010-02-05,89.244
Exchange,USD,JPY,2010-02-06,89.506
Exchange,USD,JPY,2010-02-07,89.258
Exchange,USD,JPY,2010-02-08,89.69
Exchange,USD,JPY,2010-02-09,89.943
Exchange,USD,JPY,2010-02-10,89.763
Exchange,USD,JPY,2010-02-11,89.954
Exchange,USD,JPY,2010-02-12,89.93
Exchange,USD,JPY,2010-02-13,90.125
Exchange,USD,JPY,2010-02-14,90.009
Exchange,USD,JPY,2010-02-15,90.144
Exchange,USD,JPY,2010-02-16,91.257
Exchange,USD,JPY,2010-02-17,91.813
Exchange,USD,JPY,2010-02-18,91.513
Exchange,USD,JPY,2010-02-19,91.519
Exchange,USD,JPY,2010-02-20,91.464
Exchange,USD,JPY,2010-02-21,91.141
Exchange,USD,JPY,2010-02-22,90.217
Exchange,USD,JPY,2010-02-23,90.148
Exchange,USD,JPY,2010-02-24,89.078
Exchange,USD,JPY,2010-02-25,88.97
Exchange,USD,JPY,2010-02-26,88.946
Exchange,USD,JPY,2010-02-27,88.86
Exchange,USD,JPY,2010-02-28,89.124
Exchange,USD,JPY,2010-03-01,88.855
Exchange,USD,JPY,2010-03-02,88.465
Exchange,USD,JPY,2010-03-03,89.02
Exchange,USD,JPY,2010-03-04,90.282
Exchange,USD,JPY,2010-03-05,90.225
Exchange,USD,JPY,2010-03-06,90.464
Exchange,USD,JPY,2010-03-07,90.305
Exchange,USD,JPY,2010-03-08,89.965
Exchange,USD,JPY,2010-03-09,90.512
Exchange,USD,JPY,2010-03-10,90.507
Exchange,USD,JPY,2010-03-11,90.557
Exchange,USD,JPY,2010-03-12,90.56
Exchange,USD,JPY,2010-03-13,90.839
Exchange,USD,JPY,2010-03-14,90.526
Exchange,USD,JPY,2010-03-15,90.303
Exchange,USD,JPY,2010-03-16,90.302
Exchange,USD,JPY,2010-03-17,90.382
Exchange,USD,JPY,2010-03-18,90.546
Exchange,USD,JPY,2010-03-19,90.563
Exchange,USD,JPY,2010-03-20,90.5
Exchange,USD,JPY,2010-03-21,90.139
Exchange,USD,JPY,2010-03-22,90.401
Exchange,USD,JPY,2010-03-23,92.309
Exchange,USD,JPY,2010-03-24,92.733
Exchange,USD,JPY,2010-03-25,92.515
Exchange,USD,JPY,2010-03-26,92.52
Exchange,USD,JPY,2010-03-27,92.467
Exchange,USD,JPY,2010-03-28,92.466
Exchange,USD,JPY,2010-03-29,92.762
Exchange,USD,JPY,2010-03-30,93.459
Exchange,USD,JPY,2010-03-31,93.823
Exchange,USD,JPY,2010-04-01,94.61
Exchange,USD,JPY,2010-04-03,94.674
Exchange,USD,JPY,2010-04-04,94.367
Exchange,USD,JPY,2010-04-05,93.793
Exchange,USD,JPY,2010-04-06,93.353
Exchange,USD,JPY,2010-04-07,93.382
Exchange,USD,JPY,2010-04-08,93.18
Exchange,USD,JPY,2010-04-09,93.185
Exchange,USD,JPY,2010-04-10,92.975
Exchange,USD,JPY,2010-04-11,93.237
Exchange,USD,JPY,2010-04-12,93.201
Exchange,USD,JPY,2010-04-13,93.227
Exchange,USD,JPY,2010-04-14,93.03
Exchange,USD,JPY,2010-04-15,92.176
Exchange,USD,JPY,2010-04-17,91.864
Exchange,USD,JPY,2010-04-18,92.398
Exchange,USD,JPY,2010-04-19,93.218
Exchange,USD,JPY,2010-04-20,93.186
Exchange,USD,JPY,2010-04-21,93.487
Exchange,USD,JPY,2010-04-22,93.968
Exchange,USD,JPY,2010-04-23,93.973
Exchange,USD,JPY,2010-04-24,94.004
Exchange,USD,JPY,2010-04-25,93.96
Exchange,USD,JPY,2010-04-26,93.262
Exchange,USD,JPY,2010-04-27,94.032
Exchange,USD,JPY,2010-04-28,94.035
Exchange,USD,JPY,2010-04-29,93.853
Exchange,USD,JPY,2010-04-30,93.835
Exchange,USD,JPY,2010-05-01,93.87
Exchange,USD,JPY,2010-05-02,94.535
Exchange,USD,JPY,2010-05-03,94.537
Exchange,USD,JPY,2010-05-04,93.811
Exchange,USD,JPY,2010-05-05,90.553
Exchange,USD,JPY,2010-05-06,91.597
Exchange,USD,JPY,2010-05-07,91.525
Exchange,USD,JPY,2010-05-08,92.434
Exchange,USD,JPY,2010-05-09,93.303
Exchange,USD,JPY,2010-05-10,92.648
Exchange,USD,JPY,2010-05-11,93.245
Exchange,USD,JPY,2010-05-12,92.752
Exchange,USD,JPY,2010-05-13,92.461
Exchange,USD,JPY,2010-05-14,92.46
Exchange,USD,JPY,2010-05-15,92.257
Exchange,USD,JPY,2010-05-16,92.587
Exchange,USD,JPY,2010-05-17,92.23
Exchange,USD,JPY,2010-05-18,91.707
Exchange,USD,JPY,2010-05-19,89.685
Exchange,USD,JPY,2010-05-20,90.004
Exchange,USD,JPY,2010-05-21,90.015
Exchange,USD,JPY,2010-05-22,90.315
Exchange,USD,JPY,2010-05-23,90.29
Exchange,USD,JPY,2010-05-24,90.232
Exchange,USD,JPY,2010-05-25,89.924
Exchange,USD,JPY,2010-05-26,91.044
Exchange,USD,JPY,2010-05-27,91.066
Exchange,USD,JPY,2010-05-29,90.995
Exchange,USD,JPY,2010-05-30,91.266
Exchange,USD,JPY,2010-05-31,90.944
Exchange,USD,JPY,2010-06-01,92.129
Exchange,USD,JPY,2010-06-02,92.71
Exchange,USD,JPY,2010-06-03,91.912
Exchange,USD,JPY,2010-06-04,91.989
Exchange,USD,JPY,2010-06-05,91.771
Exchange,USD,JPY,2010-06-06,91.372
Exchange,USD,JPY,2010-06-07,91.46
Exchange,USD,JPY,2010-06-08,91.296
Exchange,USD,JPY,2010-06-09,91.333
Exchange,USD,JPY,2010-06-10,91.652
Exchange,USD,JPY,2010-06-12,91.875
Exchange,USD,JPY,2010-06-13,91.575
Exchange,USD,JPY,2010-06-14,91.449
Exchange,USD,JPY,2010-06-15,91.439
Exchange,USD,JPY,2010-06-16,91.004
Exchange,USD,JPY,2010-06-17,90.703
Exchange,USD,JPY,2010-06-18,90.713
Exchange,USD,JPY,2010-06-19,90.339
Exchange,USD,JPY,2010-06-20,91.105
Exchange,USD,JPY,2010-06-21,90.568
Exchange,USD,JPY,2010-06-22,89.817
Exchange,USD,JPY,2010-06-23,89.607
Exchange,USD,JPY,2010-06-24,89.234
Exchange,USD,JPY,2010-06-25,89.225
Exchange,USD,JPY,2010-06-26,89.307
Exchange,USD,JPY,2010-06-27,89.368
Exchange,USD,JPY,2010-06-28,88.599
Exchange,USD,JPY,2010-06-29,88.434
Exchange,USD,JPY,2010-06-30,87.6
Exchange,USD,JPY,2010-07-01,87.751
Exchange,USD,JPY,2010-07-03,87.712
Exchange,USD,JPY,2010-07-04,87.769
Exchange,USD,JPY,2010-07-05,87.522
Exchange,USD,JPY,2010-07-06,87.706
Exchange,USD,JPY,2010-07-07,88.349
Exchange,USD,JPY,2010-07-08,88.611
Exchange,USD,JPY,2010-07-09,88.6
Exchange,USD,JPY,2010-07-10,88.748
Exchange,USD,JPY,2010-07-11,88.588
Exchange,USD,JPY,2010-07-12,88.732
Exchange,USD,JPY,2010-07-13,88.405
Exchange,USD,JPY,2010-07-14,87.392
Exchange,USD,JPY,2010-07-15,86.565
Exchange,USD,JPY,2010-07-16,86.586
Exchange,USD,JPY,2010-07-17,86.523
Exchange,USD,JPY,2010-07-18,86.695
Exchange,USD,JPY,2010-07-19,87.506
Exchange,USD,JPY,2010-07-20,87.049
Exchange,USD,JPY,2010-07-21,86.945
Exchange,USD,JPY,2010-07-22,87.446
Exchange,USD,JPY,2010-07-23,87.488
Exchange,USD,JPY,2010-07-24,87.495
Exchange,USD,JPY,2010-07-25,86.877
Exchange,USD,JPY,2010-07-26,87.909
Exchange,USD,JPY,2010-07-27,87.468
Exchange,USD,JPY,2010-07-28,86.788
Exchange,USD,JPY,2010-07-29,86.467
Exchange,USD,JPY,2010-07-30,86.469
Exchange,USD,JPY,2010-07-31,86.349
Exchange,USD,JPY,2010-08-01,86.498
Exchange,USD,JPY,2010-08-02,85.789
Exchange,USD,JPY,2010-08-03,86.27
Exchange,USD,JPY,2010-08-04,85.825
Exchange,USD,JPY,2010-08-05,85.511
Exchange,USD,JPY,2010-08-06,85.521
Exchange,USD,JPY,2010-08-07,85.397
Exchange,USD,JPY,2010-08-08,85.936
Exchange,USD,JPY,2010-08-09,85.445
Exchange,USD,JPY,2010-08-10,85.323
Exchange,USD,JPY,2010-08-11,85.906
Exchange,USD,JPY,2010-08-12,86.183
Exchange,USD,JPY,2010-08-13,86.202
Exchange,USD,JPY,2010-08-14,86.182
Exchange,USD,JPY,2010-08-15,85.329
Exchange,USD,JPY,2010-08-16,85.527
Exchange,USD,JPY,2010-08-17,85.459
Exchange,USD,JPY,2010-08-18,85.395
Exchange,USD,JPY,2010-08-19,85.613
Exchange,USD,JPY,2010-08-20,85.632
Exchange,USD,JPY,2010-08-21,85.587
Exchange,USD,JPY,2010-08-22,85.157
Exchange,USD,JPY,2010-08-23,83.911
Exchange,USD,JPY,2010-08-24,84.571
Exchange,USD,JPY,2010-08-25,84.451
Exchange,USD,JPY,2010-08-26,85.23
Exchange,USD,JPY,2010-08-27,85.233
Exchange,USD,JPY,2010-08-28,85.33
Exchange,USD,JPY,2010-08-29,84.618
Exchange,USD,JPY,2010-08-30,84.197
Exchange,USD,JPY,2010-08-31,84.44
Exchange,USD,JPY,2010-09-01,84.272
Exchange,USD,JPY,2010-09-02,84.301
Exchange,USD,JPY,2010-09-03,84.299
Exchange,USD,JPY,2010-09-04,84.164
Exchange,USD,JPY,2010-09-05,84.215
Exchange,USD,JPY,2010-09-06,83.839
Exchange,USD,JPY,2010-09-07,83.878
Exchange,USD,JPY,2010-09-08,83.781
Exchange,USD,JPY,2010-09-09,84.152
Exchange,USD,JPY,2010-09-10,84.05
Exchange,USD,JPY,2010-09-11,84.236
Exchange,USD,JPY,2010-09-12,83.708
Exchange,USD,JPY,2010-09-13,83.038
Exchange,USD,JPY,2010-09-14,85.741
Exchange,USD,JPY,2010-09-15,85.781
Exchange,USD,JPY,2010-09-16,85.857
Exchange,USD,JPY,2010-09-17,85.868
Exchange,USD,JPY,2010-09-18,85.746
Exchange,USD,JPY,2010-09-19,85.69
Exchange,USD,JPY,2010-09-20,85.091
Exchange,USD,JPY,2010-09-21,84.493
Exchange,USD,JPY,2010-09-22,84.387
Exchange,USD,JPY,2010-09-23,84.21
Exchange,USD,JPY,2010-09-25,84.244
Exchange,USD,JPY,2010-09-26,84.289
Exchange,USD,JPY,2010-09-27,83.874
Exchange,USD,JPY,2010-09-28,83.703
Exchange,USD,JPY,2010-09-29,83.522
Exchange,USD,JPY,2010-09-30,83.224
Exchange,USD,JPY,2010-10-02,83.256
Exchange,USD,JPY,2010-10-03,83.358
Exchange,USD,JPY,2010-10-04,83.219
Exchange,USD,JPY,2010-10-05,82.935
Exchange,USD,JPY,2010-10-06,82.412
Exchange,USD,JPY,2010-10-07,81.927
Exchange,USD,JPY,2010-10-08,81.932
Exchange,USD,JPY,2010-10-09,81.918
Exchange,USD,JPY,2010-10-10,82.068
Exchange,USD,JPY,2010-10-11,81.718
Exchange,USD,JPY,2010-10-12,81.808
Exchange,USD,JPY,2010-10-13,81.479
Exchange,USD,JPY,2010-10-14,81.449
Exchange,USD,JPY,2010-10-16,81.384
Exchange,USD,JPY,2010-10-17,81.275
Exchange,USD,JPY,2010-10-18,81.586
Exchange,USD,JPY,2010-10-19,81.091
Exchange,USD,JPY,2010-10-20,81.33
Exchange,USD,JPY,2010-10-21,81.37
Exchange,USD,JPY,2010-10-23,81.29
Exchange,USD,JPY,2010-10-24,80.811
Exchange,USD,JPY,2010-10-25,81.437
Exchange,USD,JPY,2010-10-26,81.76
Exchange,USD,JPY,2010-10-27,81.025
Exchange,USD,JPY,2010-10-28,80.41
Exchange,USD,JPY,2010-10-29,80.383
Exchange,USD,JPY,2010-10-30,80.306
Exchange,USD,JPY,2010-10-31,80.51
Exchange,USD,JPY,2010-11-01,80.626
Exchange,USD,JPY,2010-11-02,81.078
Exchange,USD,JPY,2010-11-03,80.747
Exchange,USD,JPY,2010-11-04,81.267
Exchange,USD,JPY,2010-11-05,81.276
Exchange,USD,JPY,2010-11-06,81.245
Exchange,USD,JPY,2010-11-07,81.181
Exchange,USD,JPY,2010-11-08,81.692
Exchange,USD,JPY,2010-11-09,82.281
Exchange,USD,JPY,2010-11-10,82.493
Exchange,USD,JPY,2010-11-11,82.525
Exchange,USD,JPY,2010-11-13,82.476
Exchange,USD,JPY,2010-11-14,83.081
Exchange,USD,JPY,2010-11-15,83.289
Exchange,USD,JPY,2010-11-16,83.184
Exchange,USD,JPY,2010-11-17,83.532
Exchange,USD,JPY,2010-11-18,83.546
Exchange,USD,JPY,2010-11-19,83.551
Exchange,USD,JPY,2010-11-20,83.52
Exchange,USD,JPY,2010-11-21,83.334
Exchange,USD,JPY,2010-11-22,83.171
Exchange,USD,JPY,2010-11-23,83.537
Exchange,USD,JPY,2010-11-24,83.6
Exchange,USD,JPY,2010-11-25,84.107
Exchange,USD,JPY,2010-11-26,84.033
Exchange,USD,JPY,2010-11-27,84.06
Exchange,USD,JPY,2010-11-28,84.257
Exchange,USD,JPY,2010-11-29,83.684
Exchange,USD,JPY,2010-11-30,84.193
Exchange,USD,JPY,2010-12-01,83.822
Exchange,USD,JPY,2010-12-02,82.535
Exchange,USD,JPY,2010-12-03,82.525
Exchange,USD,JPY,2010-12-04,82.647
Exchange,USD,JPY,2010-12-05,82.655
Exchange,USD,JPY,2010-12-06,83.49
Exchange,USD,JPY,2010-12-07,84.019
Exchange,USD,JPY,2010-12-08,83.746
Exchange,USD,JPY,2010-12-09,83.951
Exchange,USD,JPY,2010-12-11,83.985
Exchange,USD,JPY,2010-12-12,83.386
Exchange,USD,JPY,2010-12-13,83.672
Exchange,USD,JPY,2010-12-14,84.244
Exchange,USD,JPY,2010-12-15,83.908
Exchange,USD,JPY,2010-12-16,83.986
Exchange,USD,JPY,2010-12-17,83.97
Exchange,USD,JPY,2010-12-18,83.95
Exchange,USD,JPY,2010-12-19,83.775
Exchange,USD,JPY,2010-12-20,83.745
Exchange,USD,JPY,2010-12-21,83.572
Exchange,USD,JPY,2010-12-22,82.91
Exchange,USD,JPY,2010-12-23,82.894
Exchange,USD,JPY,2010-12-24,82.907
Exchange,USD,JPY,2010-12-25,82.806
Exchange,USD,JPY,2010-12-26,82.82
Exchange,USD,JPY,2010-12-27,82.388
Exchange,USD,JPY,2010-12-28,81.615
Exchange,USD,JPY,2010-12-29,81.529
Exchange,USD,JPY,2010-12-30,81.138
Exchange,USD,JPY,2010-12-31,81.18
Exchange,USD,JPY,2011-01-01,81.233
Exchange,USD,JPY,2011-01-02,81.74
Exchange,USD,JPY,2011-01-03,82.033
Exchange,USD,JPY,2011-01-04,83.249
Exchange,USD,JPY,2011-01-05,83.331
Exchange,USD,JPY,2011-01-06,83.155
Exchange,USD,JPY,2011-01-08,83.225
Exchange,USD,JPY,2011-01-09,82.707
Exchange,USD,JPY,2011-01-10,83.243
Exchange,USD,JPY,2011-01-11,82.996
Exchange,USD,JPY,2011-01-12,82.816
Exchange,USD,JPY,2011-01-13,82.867
Exchange,USD,JPY,2011-01-14,82.87
Exchange,USD,JPY,2011-01-15,82.798
Exchange,USD,JPY,2011-01-16,82.678
Exchange,USD,JPY,2011-01-17,82.551
Exchange,USD,JPY,2011-01-18,82.022
Exchange,USD,JPY,2011-01-19,83.007
Exchange,USD,JPY,2011-01-20,82.569
Exchange,USD,JPY,2011-01-21,82.574
Exchange,USD,JPY,2011-01-22,82.561
Exchange,USD,JPY,2011-01-23,82.525
Exchange,USD,JPY,2011-01-24,82.25
Exchange,USD,JPY,2011-01-25,82.162
Exchange,USD,JPY,2011-01-26,82.926
Exchange,USD,JPY,2011-01-27,82.125
Exchange,USD,JPY,2011-01-28,82.125
Exchange,USD,JPY,2011-01-29,82.006
Exchange,USD,JPY,2011-01-30,82.042
Exchange,USD,JPY,2011-01-31,81.354
Exchange,USD,JPY,2011-02-01,81.56
Exchange,USD,JPY,2011-02-02,81.624
Exchange,USD,JPY,2011-02-03,82.181
Exchange,USD,JPY,2011-02-04,82.19
Exchange,USD,JPY,2011-02-05,82.174
Exchange,USD,JPY,2011-02-06,82.328
Exchange,USD,JPY,2011-02-07,82.365
Exchange,USD,JPY,2011-02-08,82.358
Exchange,USD,JPY,2011-02-09,83.225
Exchange,USD,JPY,2011-02-10,83.434
Exchange,USD,JPY,2011-02-11,83.434
Exchange,USD,JPY,2011-02-12,83.492
Exchange,USD,JPY,2011-02-13,83.326
Exchange,USD,JPY,2011-02-14,83.769
Exchange,USD,JPY,2011-02-15,83.681
Exchange,USD,JPY,2011-02-16,83.308
Exchange,USD,JPY,2011-02-17,83.18
Exchange,USD,JPY,2011-02-18,83.18
Exchange,USD,JPY,2011-02-19,83.091
Exchange,USD,JPY,2011-02-20,83.143
Exchange,USD,JPY,2011-02-21,82.769
Exchange,USD,JPY,2011-02-22,82.511
Exchange,USD,JPY,2011-02-23,81.895
Exchange,USD,JPY,2011-02-24,81.679
Exchange,USD,JPY,2011-02-25,81.677
Exchange,USD,JPY,2011-02-26,81.688
Exchange,USD,JPY,2011-02-27,81.782
Exchange,USD,JPY,2011-02-28,81.846
Exchange,USD,JPY,2011-03-01,81.876
Exchange,USD,JPY,2011-03-02,82.446
Exchange,USD,JPY,2011-03-03,82.314
Exchange,USD,JPY,2011-03-04,82.314
Exchange,USD,JPY,2011-03-05,82.334
Exchange,USD,JPY,2011-03-06,82.241
Exchange,USD,JPY,2011-03-07,82.669
Exchange,USD,JPY,2011-03-08,82.742
Exchange,USD,JPY,2011-03-09,82.98
Exchange,USD,JPY,2011-03-10,81.877
Exchange,USD,JPY,2011-03-11,81.852
Exchange,USD,JPY,2011-03-12,81.659
Exchange,USD,JPY,2011-03-13,81.629
Exchange,USD,JPY,2011-03-14,80.721
Exchange,USD,JPY,2011-03-15,79.594
Exchange,USD,JPY,2011-03-16,78.898
Exchange,USD,JPY,2011-03-17,80.582
Exchange,USD,JPY,2011-03-18,80.591
Exchange,USD,JPY,2011-03-19,80.891
